Sigla da UF;Código do Município;Nome do Município;Rede;Língua Portuguesa SAEB -2017;Língua Portuguesa SAEB -2019;Língua Portuguesa SAEB - 2021;Língua Portuguesa SAEB - 2023
MG;3169307;Três Corações;Pública;272,87;284,99;ND;286,83
MG;3169356;Três Marias;Estadual;265,3;274,58;273,21;267,73
MG;3169356;Três Marias;Pública;265,3;274,58;273,21;267,73
MG;3169406;Três Pontas;Estadual;265,7;270,55;263,25;257,89
MG;3169406;Três Pontas;Pública;265,7;270,55;263,25;257,89
MG;3169505;Tumiritinga;Estadual;259,02;263,01;252,67;258,89
MG;3169505;Tumiritinga;Pública;259,02;263,01;252,67;258,89
MG;3169604;Tupaciguara;Estadual;271,51;282,57;284,18;270,47
MG;3169604;Tupaciguara;Municipal;253,18;-;-;-
MG;3169604;Tupaciguara;Pública;270,62;282,57;284,18;270,47
MG;3169703;Turmalina;Estadual;291,92;288,41;287,05;283,98
MG;3169703;Turmalina;Pública;291,92;288,41;287,05;283,98
MG;3169802;Turvolândia;Estadual;268,74;270,41;ND;277,71
MG;3169802;Turvolândia;Pública;268,74;270,41;ND;277,71
MG;3169901;Ubá;Estadual;291,91;287,67;284,87;289,58
MG;3169901;Ubá;Pública;291,91;287,67;284,87;289,58
MG;3170008;Ubaí;Estadual;238,96;256,02;-;245,22
MG;3170008;Ubaí;Pública;238,96;256,02;-;245,22
MG;3170057;Ubaporanga;Estadual;264,96;271,06;258,57;262,96
MG;3170057;Ubaporanga;Pública;264,96;271,06;258,57;262,96
MG;3170107;Uberaba;Estadual;268,69;280,38;275,73;277,14
MG;3170107;Uberaba;Federal;327,34;326,72;ND;301,57
MG;3170107;Uberaba;Pública;271,67;285,41;283,77;280,27
MG;3170206;Uberlândia;Estadual;276,34;289,44;288,16;282,26
MG;3170206;Uberlândia;Federal;315,24;338,28;317,27;314,83
MG;3170206;Uberlândia;Pública;278,18;291,68;289,83;284,03
MG;3170305;Umburatiba;Estadual;267,59;256,29;217,3;261,1
MG;3170305;Umburatiba;Pública;267,59;256,29;217,3;261,1
MG;3170404;Unaí;Estadual;261;262,11;267,74;265,76
MG;3170404;Unaí;Pública;261;262,11;267,74;265,76
MG;3170438;União de Minas;Estadual;274,96;282,02;ND;252,12
MG;3170438;União de Minas;Pública;274,96;282,02;ND;252,12
MG;3170479;Uruana de Minas;Estadual;253,13;259,93;259,04;251,82
MG;3170479;Uruana de Minas;Pública;253,13;259,93;259,04;251,82
MG;3170503;Urucânia;Estadual;277,66;286,31;ND;ND
MG;3170503;Urucânia;Pública;277,66;286,31;ND;ND
MG;3170529;Urucuia;Estadual;236,2;ND;ND;252,96
MG;3170529;Urucuia;Pública;236,2;ND;ND;252,96
MG;3170578;Vargem Alegre;Estadual;270,93;281,56;271,88;276,97
MG;3170578;Vargem Alegre;Pública;270,93;281,56;271,88;276,97
MG;3170602;Vargem Bonita;Estadual;251,42;ND;273,93;274,78
MG;3170602;Vargem Bonita;Pública;251,42;ND;273,93;274,78
MG;3170651;Vargem Grande do Rio Pardo;Estadual;240,82;264,78;273,98;290
MG;3170651;Vargem Grande do Rio Pardo;Pública;240,82;264,78;273,98;290
MG;3170701;Varginha;Estadual;273,88;277,66;279,81;278,55
MG;3170701;Varginha;Federal;-;355,79;-;ND
MG;3170701;Varginha;Pública;273,88;282,86;279,81;283,75
MG;3170750;Varjão de Minas;Estadual;264,25;276,49;ND;255,78
MG;3170750;Varjão de Minas;Pública;264,25;276,49;ND;255,78
MG;3170800;Várzea da Palma;Estadual;264,33;270,65;267,41;273,13
MG;3170800;Várzea da Palma;Pública;264,33;270,65;267,41;273,13
MG;3170909;Varzelândia;Estadual;249,14;253,55;-;253,02
MG;3170909;Varzelândia;Pública;249,14;253,55;-;253,02
MG;3171006;Vazante;Estadual;269,09;275,32;263,73;268,51
MG;3171006;Vazante;Pública;269,09;275,32;263,73;268,51
MG;3171030;Verdelândia;Estadual;230,13;ND;ND;236,06
MG;3171030;Verdelândia;Pública;230,13;ND;ND;236,06
MG;3171071;Veredinha;Estadual;280,19;274,2;274,81;273,98
MG;3171071;Veredinha;Pública;280,19;274,2;274,81;273,98
MG;3171105;Veríssimo;Estadual;279,47;254,15;ND;ND
MG;3171105;Veríssimo;Pública;279,47;254,15;ND;ND
MG;3171154;Vermelho Novo;Estadual;279,5;ND;282,44;281,93
MG;3171154;Vermelho Novo;Pública;279,5;ND;282,44;281,93
MG;3171204;Vespasiano;Estadual;264,09;270,24;271,26;271,68
MG;3171204;Vespasiano;Pública;264,09;270,24;271,26;271,68
MG;3171303;Viçosa;Estadual;280,64;289,95;284,44;292,63
MG;3171303;Viçosa;Federal;ND;ND;-;ND
MG;3171303;Viçosa;Pública;301,29;310,8;284,44;312,75
MG;3171402;Vieiras;Estadual;288,47;288,45;275,18;285,03
MG;3171402;Vieiras;Pública;288,47;288,45;275,18;285,03
MG;3171501;Mathias Lobato;Estadual;270,93;262,37;251,74;244,11
MG;3171501;Mathias Lobato;Pública;270,93;262,37;251,74;244,11
MG;3171600;Virgem da Lapa;Estadual;267,97;268,61;264,75;269,81
MG;3171600;Virgem da Lapa;Pública;267,97;268,61;264,75;269,81
MG;3171709;Virgínia;Estadual;267,74;268,7;261,95;288,77
MG;3171709;Virgínia;Pública;267,74;268,7;261,95;288,77
MG;3171808;Virginópolis;Estadual;279,38;286,28;294,59;291,3
MG;3171808;Virginópolis;Pública;279,38;286,28;294,59;291,3
MG;3171907;Virgolândia;Estadual;277,38;267,57;ND;269,39
MG;3171907;Virgolândia;Pública;277,38;267,57;ND;269,39
MG;3172004;Visconde do Rio Branco;Estadual;270,69;265,77;ND;ND
MG;3172004;Visconde do Rio Branco;Municipal;300,63;318,77;ND;ND
MG;3172004;Visconde do Rio Branco;Pública;280,99;287,69;285,24;291,68
MG;3172103;Volta Grande;Estadual;228,24;265,05;260,63;243,69
MG;3172103;Volta Grande;Pública;228,24;265,05;260,63;243,69
MG;3172202;Wenceslau Braz;Estadual;278,39;290,06;286,71;276,39
MG;3172202;Wenceslau Braz;Pública;278,39;290,06;286,71;276,39
ES;3200102;Afonso Cláudio;Estadual;292;292,34;294,6;284,89
ES;3200102;Afonso Cláudio;Pública;292;292,34;294,6;284,89
ES;3200136;Águia Branca;Estadual;271,5;282,2;259;280,44
ES;3200136;Águia Branca;Pública;271,5;282,2;259;280,44
ES;3200169;Água Doce do Norte;Estadual;275,78;274,72;273,15;280,81
ES;3200169;Água Doce do Norte;Pública;275,78;274,72;273,15;280,81
ES;3200201;Alegre;Estadual;264,73;289,14;277,32;277,44
ES;3200201;Alegre;Federal;306,04;-;-;-
ES;3200201;Alegre;Pública;282,11;ND;ND;ND
ES;3200300;Alfredo Chaves;Estadual;279,78;294,59;ND;304,18
ES;3200300;Alfredo Chaves;Pública;279,78;294,59;ND;304,18
ES;3200359;Alto Rio Novo;Estadual;292,65;292,92;ND;287,37
ES;3200359;Alto Rio Novo;Pública;292,65;292,92;ND;287,37
ES;3200409;Anchieta;Estadual;288,87;310,59;296,41;304,57
ES;3200409;Anchieta;Pública;288,87;310,59;296,41;304,57
ES;3200508;Apiacá;Estadual;272,02;285,87;260,41;291,22
ES;3200508;Apiacá;Pública;272,02;285,87;260,41;291,22
ES;3200607;Aracruz;Estadual;281,86;282,44;278,75;285,69
ES;3200607;Aracruz;Federal;351,26;ND;ND;ND
ES;3200607;Aracruz;Pública;288,46;300,54;286,78;293,73
ES;3200706;Atílio Vivácqua;Estadual;260,87;ND;ND;261,66
ES;3200706;Atílio Vivácqua;Pública;260,87;ND;ND;261,66
ES;3200805;Baixo Guandu;Estadual;274,02;291,76;291,75;280,46
ES;3200805;Baixo Guandu;Pública;274,02;291,76;291,75;280,46
ES;3200904;Barra de São Francisco;Estadual;280,25;291,24;285,6;281,14
ES;3200904;Barra de São Francisco;Federal;-;-;-;309,28
ES;3200904;Barra de São Francisco;Municipal;269,35;-;ND;-
ES;3200904;Barra de São Francisco;Pública;279,59;291,24;285,73;287,35
ES;3201001;Boa Esperança;Estadual;268,61;281,04;280,61;284,94
ES;3201001;Boa Esperança;Pública;268,61;281,04;280,61;284,94
ES;3201100;Bom Jesus do Norte;Estadual;-;254,17;-;275,06
ES;3201100;Bom Jesus do Norte;Pública;-;254,17;-;275,06
ES;3201159;Brejetuba;Estadual;282,18;289,64;288,66;288,04
ES;3201159;Brejetuba;Pública;282,18;289,64;288,66;288,04
ES;3201209;Cachoeiro de Itapemirim;Estadual;286,21;291,01;279,43;286,46
ES;3201209;Cachoeiro de Itapemirim;Federal;345,49;ND;ND;ND
ES;3201209;Cachoeiro de Itapemirim;Pública;288,12;298,75;286,44;292,79
ES;3201308;Cariacica;Estadual;262,08;276,5;267,24;273,29
ES;3201308;Cariacica;Federal;353,48;ND;ND;ND
ES;3201308;Cariacica;Pública;265,8;284,89;271,14;277,25
ES;3201407;Castelo;Estadual;291,65;289,33;272,75;288,63
ES;3201407;Castelo;Pública;291,65;289,33;272,75;288,63
ES;3201506;Colatina;Estadual;288,17;300,45;286,19;287,15
ES;3201506;Colatina;Federal;313,82;-;-;-
ES;3201506;Colatina;Pública;294,23;300,45;ND;287,15
ES;3201605;Conceição da Barra;Estadual;261,71;278,33;273,59;273
ES;3201605;Conceição da Barra;Pública;261,71;278,33;273,59;273
ES;3201704;Conceição do Castelo;Estadual;286,92;295,29;294,59;297,16
ES;3201704;Conceição do Castelo;Pública;286,92;295,29;294,59;297,16
ES;3201803;Divino de São Lourenço;Estadual;272,54;279,94;259,25;278,13
ES;3201803;Divino de São Lourenço;Pública;272,54;279,94;259,25;278,13
ES;3201902;Domingos Martins;Estadual;301,8;311,35;301,8;309,12
ES;3201902;Domingos Martins;Pública;301,8;311,35;301,8;309,12
ES;3202009;Dores do Rio Preto;Estadual;274,91;263,12;262,04;288,3
ES;3202009;Dores do Rio Preto;Pública;274,91;263,12;262,04;288,3
ES;3202108;Ecoporanga;Estadual;274,13;273;274,88;259,91
ES;3202108;Ecoporanga;Pública;274,13;273;274,88;259,91
ES;3202207;Fundão;Estadual;276,72;272,77;283,43;279,68
ES;3202207;Fundão;Pública;276,72;272,77;283,43;279,68
ES;3202256;Governador Lindenberg;Estadual;298,75;295,87;296,54;280,08
ES;3202256;Governador Lindenberg;Pública;298,75;295,87;296,54;280,08
ES;3202306;Guaçuí;Estadual;276,54;291,88;302,6;285,13
ES;3202306;Guaçuí;Pública;276,54;291,88;302,6;285,13
ES;3202405;Guarapari;Estadual;284,38;290,34;293,94;284,56
ES;3202405;Guarapari;Federal;355,15;-;ND;ND
ES;3202405;Guarapari;Pública;289,78;290,34;304,33;294,21
ES;3202454;Ibatiba;Estadual;279,39;299,26;292,78;301,52
ES;3202454;Ibatiba;Federal;328,1;ND;ND;-
ES;3202454;Ibatiba;Pública;292,32;315,43;313,43;ND
ES;3202504;Ibiraçu;Estadual;287,94;275,75;278,57;291,6
ES;3202504;Ibiraçu;Pública;287,94;275,75;278,57;291,6
ES;3202553;Ibitirama;Estadual;269,63;281,63;284,06;259,26
ES;3202553;Ibitirama;Pública;269,63;281,63;284,06;259,26
ES;3202603;Iconha;Estadual;299,8;309,16;ND;296,58
ES;3202603;Iconha;Pública;299,8;309,16;ND;296,58
ES;3202652;Irupi;Estadual;280,59;284,62;ND;294,13
ES;3202652;Irupi;Pública;280,59;284,62;ND;294,13
ES;3202702;Itaguaçu;Estadual;280,83;287,97;283,51;281,26
ES;3202702;Itaguaçu;Pública;280,83;287,97;283,51;281,26
ES;3202801;Itapemirim;Estadual;279,62;279,95;278,49;290,13
ES;3202801;Itapemirim;Pública;279,62;279,95;278,49;290,13
ES;3202900;Itarana;Estadual;289,05;294,74;274,68;277,59
ES;3202900;Itarana;Pública;289,05;294,74;274,68;277,59
ES;3203007;Iúna;Estadual;289,37;303,81;301,55;302,48
ES;3203007;Iúna;Pública;289,37;303,81;301,55;302,48
ES;3203056;Jaguaré;Estadual;292,28;289,33;ND;272,69
ES;3203056;Jaguaré;Pública;292,28;289,33;ND;272,69
ES;3203106;Jerônimo Monteiro;Estadual;301,96;289,21;ND;273,84
ES;3203106;Jerônimo Monteiro;Pública;301,96;289,21;ND;273,84
ES;3203130;João Neiva;Estadual;291,92;303,97;294,63;289,31
ES;3203130;João Neiva;Pública;291,92;303,97;294,63;289,31
ES;3203163;Laranja da Terra;Estadual;278,81;296,84;304,5;291,81
ES;3203163;Laranja da Terra;Pública;278,81;296,84;304,5;291,81
ES;3203205;Linhares;Estadual;281,02;287,41;279,44;284,58
ES;3203205;Linhares;Federal;332,79;-;ND;-
ES;3203205;Linhares;Pública;286,81;287,41;286,7;284,58
ES;3203304;Mantenópolis;Estadual;288,52;262,48;285,2;287,65
ES;3203304;Mantenópolis;Pública;288,52;262,48;285,2;287,65
ES;3203320;Marataízes;Estadual;297,24;299,76;295,9;295,92
ES;3203320;Marataízes;Pública;297,24;299,76;295,9;295,92
ES;3203346;Marechal Floriano;Estadual;305,93;316,07;296,74;311,11
ES;3203346;Marechal Floriano;Pública;305,93;316,07;296,74;311,11
ES;3203353;Marilândia;Estadual;289,51;295,23;ND;280,4
ES;3203353;Marilândia;Pública;289,51;295,23;ND;280,4
ES;3203403;Mimoso do Sul;Estadual;269,19;291,11;275,11;285,05
ES;3203403;Mimoso do Sul;Pública;269,19;291,11;275,11;285,05
ES;3203502;Montanha;Estadual;262,17;279,8;274,33;283,18
ES;3203502;Montanha;Federal;316,39;317,93;-;-
ES;3203502;Montanha;Pública;284,84;298,87;ND;ND
ES;3203601;Mucurici;Estadual;280,26;275,38;ND;274,42
ES;3203601;Mucurici;Pública;280,26;275,38;ND;274,42
ES;3203700;Muniz Freire;Estadual;278,99;291,65;290,37;292,04
ES;3203700;Muniz Freire;Pública;278,99;291,65;290,37;292,04
ES;3203809;Muqui;Estadual;261,87;287,36;271,42;285,59
ES;3203809;Muqui;Pública;261,87;287,36;271,42;285,59
ES;3203908;Nova Venécia;Estadual;271,98;290,88;277,47;286,02
ES;3203908;Nova Venécia;Federal;333,98;330,99;324,12;ND
ES;3203908;Nova Venécia;Pública;288,32;304,18;289,21;301,48
ES;3204005;Pancas;Estadual;266,76;281,13;284,2;282,44
ES;3204005;Pancas;Pública;266,76;281,13;284,2;282,44
ES;3204054;Pedro Canário;Estadual;266,6;289,78;275,45;277,83
ES;3204054;Pedro Canário;Pública;266,6;289,78;275,45;277,83
ES;3204104;Pinheiros;Estadual;277,3;276,06;271,86;280,47
ES;3204104;Pinheiros;Pública;277,3;276,06;271,86;280,47
ES;3204203;Piúma;Estadual;290,07;ND;ND;295,32
ES;3204203;Piúma;Federal;ND;-;-;-
ES;3204203;Piúma;Pública;303,4;ND;ND;ND
ES;3204252;Ponto Belo;Estadual;269,44;263,09;ND;246,96
ES;3204252;Ponto Belo;Pública;269,44;263,09;ND;246,96
ES;3204302;Presidente Kennedy;Estadual;259,92;ND;271,1;274,08
ES;3204302;Presidente Kennedy;Pública;259,92;ND;271,1;274,08
ES;3204351;Rio Bananal;Estadual;289,59;289,81;285,17;288,7
ES;3204351;Rio Bananal;Pública;289,59;289,81;285,17;288,7
ES;3204401;Rio Novo do Sul;Estadual;280,02;286,4;274,87;287,93
ES;3204401;Rio Novo do Sul;Pública;280,02;286,4;274,87;287,93
ES;3204500;Santa Leopoldina;Estadual;283,84;274,97;284,34;264,55
ES;3204500;Santa Leopoldina;Pública;283,84;274,97;284,34;264,55
ES;3204559;Santa Maria de Jetibá;Estadual;296,9;298,76;295,1;299,39
ES;3204559;Santa Maria de Jetibá;Federal;ND;ND;ND;320,56
ES;3204559;Santa Maria de Jetibá;Pública;296,9;310,88;301,11;306,14
ES;3204609;Santa Teresa;Estadual;310,67;313,26;286,66;303,77
ES;3204609;Santa Teresa;Federal;326,33;ND;ND;ND
ES;3204609;Santa Teresa;Pública;318,57;315,34;ND;306,54
ES;3204658;São Domingos do Norte;Estadual;278,13;281,03;ND;253,39
ES;3204658;São Domingos do Norte;Pública;278,13;281,03;ND;253,39
ES;3204708;São Gabriel da Palha;Estadual;274,48;265,14;277,72;290,8
ES;3204708;São Gabriel da Palha;Pública;274,48;265,14;277,72;290,8
ES;3204807;São José do Calçado;Estadual;277,4;278,52;ND;254,08
ES;3204807;São José do Calçado;Pública;277,4;278,52;ND;254,08
ES;3204906;São Mateus;Estadual;283,4;290,22;282,87;283,42
ES;3204906;São Mateus;Federal;345,11;-;-;-
ES;3204906;São Mateus;Pública;288,23;290,22;282,87;283,42
ES;3204955;São Roque do Canaã;Estadual;281,21;290,21;281,18;274,16
ES;3204955;São Roque do Canaã;Pública;281,21;290,21;281,18;274,16
ES;3205002;Serra;Estadual;270,28;280,31;273,95;281,04
ES;3205002;Serra;Federal;ND;ND;ND;-
ES;3205002;Serra;Pública;270,28;280,31;276,25;281,04
ES;3205010;Sooretama;Estadual;272,78;282,31;274,27;275,55
ES;3205010;Sooretama;Pública;272,78;282,31;274,27;275,55
ES;3205036;Vargem Alta;Estadual;306,78;306,45;301,59;306,49
ES;3205036;Vargem Alta;Pública;306,78;306,45;301,59;306,49
ES;3205069;Venda Nova do Imigrante;Estadual;304,19;301,39;ND;302,89
ES;3205069;Venda Nova do Imigrante;Federal;329,35;333,99;ND;-
ES;3205069;Venda Nova do Imigrante;Pública;317;317,76;314,82;ND
ES;3205101;Viana;Estadual;258,59;265,3;257,84;274,19
ES;3205101;Viana;Federal;ND;ND;ND;-
ES;3205101;Viana;Pública;258,59;271,87;266,18;274,19
ES;3205150;Vila Pavão;Estadual;272,7;288,35;283,85;295,35
ES;3205150;Vila Pavão;Pública;272,7;288,35;283,85;295,35
ES;3205176;Vila Valério;Estadual;275,33;273,08;ND;283,38
ES;3205176;Vila Valério;Pública;275,33;273,08;ND;283,38
ES;3205200;Vila Velha;Estadual;279,06;292,16;286,69;286,06
ES;3205200;Vila Velha;Federal;-;363,46;ND;-
ES;3205200;Vila Velha;Pública;279,06;293,33;288,93;286,06
ES;3205309;Vitória;Estadual;279,62;295,69;280,61;293,89
ES;3205309;Vitória;Federal;371,73;ND;-;-
ES;3205309;Vitória;Pública;284,88;304,24;280,61;293,89
RJ;3300100;Angra dos Reis;Estadual;262,33;266,75;269,47;264,57
RJ;3300100;Angra dos Reis;Federal;344,39;-;-;346,01
RJ;3300100;Angra dos Reis;Pública;273,63;266,75;269,47;272,91
RJ;3300159;Aperibé;Estadual;267,7;282,26;267,07;282,31
RJ;3300159;Aperibé;Pública;267,7;282,26;267,07;282,31
RJ;3300209;Araruama;Estadual;249,47;268,09;257,68;261,49
RJ;3300209;Araruama;Municipal;248,6;ND;-;-
RJ;3300209;Araruama;Pública;249,45;268,33;257,68;261,49
RJ;3300225;Areal;Estadual;260,79;276,2;260,73;246,61
RJ;3300225;Areal;Pública;260,79;276,2;260,73;246,61
RJ;3300233;Armação dos Búzios;Estadual;269,26;ND;ND;ND
RJ;3300233;Armação dos Búzios;Municipal;278,03;274,84;ND;268,15
RJ;3300233;Armação dos Búzios;Pública;274,19;270,74;ND;255,21
RJ;3300258;Arraial do Cabo;Estadual;241,6;275,61;269,85;267,94
RJ;3300258;Arraial do Cabo;Municipal;ND;-;-;-
RJ;3300258;Arraial do Cabo;Pública;251,09;275,61;269,85;267,94
RJ;3300308;Barra do Piraí;Estadual;274,08;273,16;280,15;265,83
RJ;3300308;Barra do Piraí;Pública;274,08;273,16;280,15;265,83
RJ;3300407;Barra Mansa;Estadual;277,33;284,07;282,25;281,21
RJ;3300407;Barra Mansa;Pública;277,33;284,07;282,25;281,21
RJ;3300456;Belford Roxo;Estadual;248,91;259,78;250,23;247,06
RJ;3300456;Belford Roxo;Pública;248,91;259,78;250,23;247,06
RJ;3300506;Bom Jardim;Estadual;289,28;297,48;286,65;279,67
RJ;3300506;Bom Jardim;Pública;289,28;297,48;286,65;279,67
RJ;3300605;Bom Jesus do Itabapoana;Estadual;261,5;264,28;266,81;276,17
RJ;3300605;Bom Jesus do Itabapoana;Federal;330,3;313,27;ND;ND
RJ;3300605;Bom Jesus do Itabapoana;Pública;285,2;282,73;284,01;287,7
RJ;3300704;Cabo Frio;Estadual;257,97;269,97;266,65;261,19
RJ;3300704;Cabo Frio;Federal;321,09;ND;-;-
RJ;3300704;Cabo Frio;Municipal;252,26;269,84;ND;264,35
RJ;3300704;Cabo Frio;Pública;262,11;277,33;ND;261,9
RJ;3300803;Cachoeiras de Macacu;Estadual;266,38;272,86;284,96;273,68
RJ;3300803;Cachoeiras de Macacu;Pública;266,38;272,86;284,96;273,68
RJ;3300902;Cambuci;Estadual;251,87;246;237,41;262,03
RJ;3300902;Cambuci;Federal;318,3;317,35;ND;311,88
RJ;3300902;Cambuci;Pública;262,9;270,85;264,99;276,55
RJ;3300936;Carapebus;Estadual;240,42;260,55;270,11;ND
RJ;3300936;Carapebus;Pública;240,42;260,55;270,11;ND
RJ;3300951;Comendador Levy Gasparian;Estadual;268,57;277,95;282,68;270,84
RJ;3300951;Comendador Levy Gasparian;Pública;268,57;277,95;282,68;270,84
RJ;3301009;Campos dos Goytacazes;Estadual;257,94;262,59;263,97;249,81
RJ;3301009;Campos dos Goytacazes;Federal;335,86;ND;-;ND
RJ;3301009;Campos dos Goytacazes;Pública;265,51;269,17;273,94;253,39
RJ;3301108;Cantagalo;Estadual;281,73;298,18;281,7;278,67
RJ;3301108;Cantagalo;Pública;281,73;298,18;281,7;278,67
RJ;3301157;Cardoso Moreira;Estadual;283,23;268,19;269,46;275,93
RJ;3301157;Cardoso Moreira;Pública;283,23;268,19;269,46;275,93
RJ;3301207;Carmo;Estadual;281,96;295,91;289,21;282,14
RJ;3301207;Carmo;Pública;281,96;295,91;289,21;282,14
RJ;3301306;Casimiro de Abreu;Estadual;271,83;277,59;278,51;269,12
RJ;3301306;Casimiro de Abreu;Pública;271,83;277,59;278,51;269,12
RJ;3301405;Conceição de Macabu;Estadual;260,66;252,72;253,31;240,19
RJ;3301405;Conceição de Macabu;Pública;260,66;252,72;253,31;240,19
RJ;3301504;Cordeiro;Estadual;271,78;289,86;274,3;270,53
RJ;3301504;Cordeiro;Pública;271,78;289,86;274,3;270,53
RJ;3301603;Duas Barras;Estadual;265,83;282,81;276,7;268,37
RJ;3301603;Duas Barras;Pública;265,83;282,81;276,7;268,37
RJ;3301702;Duque de Caxias;Estadual;249,91;261,7;259,75;252,77
RJ;3301702;Duque de Caxias;Federal;338,36;350,36;ND;-
RJ;3301702;Duque de Caxias;Pública;251,31;263,41;261,25;252,77
RJ;3301801;Engenheiro Paulo de Frontin;Estadual;276,12;293,78;279,87;294
RJ;3301801;Engenheiro Paulo de Frontin;Pública;276,12;293,78;279,87;294
RJ;3301850;Guapimirim;Estadual;267,6;288,81;265,79;267,86
RJ;3301850;Guapimirim;Pública;267,6;288,81;265,79;267,86
RJ;3301876;Iguaba Grande;Estadual;259,36;265,3;269,1;264,33
RJ;3301876;Iguaba Grande;Pública;259,36;265,3;269,1;264,33
RJ;3301900;Itaboraí;Estadual;252,9;260,45;257,44;252,95
RJ;3301900;Itaboraí;Pública;252,9;260,45;257,44;252,95
RJ;3302007;Itaguaí;Estadual;247,89;263,62;262,26;253,16
RJ;3302007;Itaguaí;Federal;328,6;ND;-;315,03
RJ;3302007;Itaguaí;Pública;251,95;271,64;262,26;255,88
RJ;3302056;Italva;Estadual;306,91;300,53;281,57;296,11
RJ;3302056;Italva;Pública;306,91;300,53;281,57;296,11
RJ;3302106;Itaocara;Estadual;294,38;296,29;286,14;283,49
RJ;3302106;Itaocara;Pública;294,38;296,29;286,14;283,49
RJ;3302205;Itaperuna;Estadual;278,13;281,94;273,87;279,76
RJ;3302205;Itaperuna;Federal;335,58;ND;ND;322,92
RJ;3302205;Itaperuna;Pública;285,43;289,51;285,3;284,93
RJ;3302254;Itatiaia;Estadual;262,17;286,05;277,37;ND
RJ;3302254;Itatiaia;Pública;262,17;286,05;277,37;ND
RJ;3302270;Japeri;Estadual;245,17;257,23;251,39;248,96
